1,,1,,,,,マチルダ,,牝,4,*,内田博幸,55,  ,5.9,3,460,- 2, ,110,2,,D1300,逃, 87,|,D1400,中, 82,|,D1200,先, 86,+,D1200,先, 87,|,D1200,後, 83,+,D1700,後, 71,|,T1400,後, 48,|,D1200,逃, 83,+,D1200,先, 80,|,D1200,先, 80,|,D1400,逃, 71,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,キュークッキング,,牝,4,*,岩田康誠,55,  ,4.5,2,474,- 2, ,104,6,,D1400,先, 77,+,D1200,先, 84,|,D1200,先, 88,|,T1200,中, 80,|,T2000,中, 63,|,T1200,先, 74,|,T1400,先, 78,+,T1600,先, 69,|,T1400,中, 77,|,D1150,先, 73,|,D1200,中, 67,|,T1200,逃, 78,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,ハイキートーン,,牝,5,*,岩崎翼,53,△,52.5,11,458,+ 8, , 99,10,,D1400,中, 83,+,D1700,マ, 72,|,T1800,後, 89,|,T1400,後, 85,|,T1400,後, 86,+,T1200,中, 82,+,T1200,後, 86,|,T1200,後, 86,|,T1200,中, 88,|,T1200,中, 85,|,T1200,中, 80,|,T1200,後, 77,+,D1200,中, 69,|,D1200,先, 69,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,4,,,,,ボストンビリーヴ,,牝,5,*,城戸義政,52,▲,25.9,9,478,+ 4, ,103,7,,D1400,後, 85,|,D1200,後, 85,|,D1400,後, 79,|,D1200,後, 82,|,D1200,後, 88,|,D1200,中, 88,|,D1200,後, 77,|,D1200,後, 81,+,D1200,後, 85,|,D1200,後, 85,+,D1400,後, 92,|,D1200,後, 91,|,D1400,後, 81,|,D1000,後, 77,=,D1200,後, 77,|,D1400,後, 83,|,D1400,後, 86,|,D1150,後, 86,|,D1200,後, 79,|,D1400,後, 82,+,D1200,後, 83,|,D1400,中, 88,|,D1400,中, 92,|,D1200,後, 87,|,D1400,後, 90,|,T1400,後, 57,=,D1400,中, 79,|,D1200,逃, 83,|,D1200,中, 74,|,T1200,後, 55,|,T1200,先, 68,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,5,,,,,ターフジェニック,,牝,5,,小林徹弥,55,  ,446.8,14,492,- 4, , 85,14,,D1400,後, 59,+,D1800,後, 73,|,D2000,先, 74,|,T2000,先, 78,|,D1800,先, 86,|,D1800,中, 85,|,D1700,先, 92,+,D1800,中, 80,|,D1800,中, 83,|,D1800,中, 71,|,D1800,中, 69,|,D1800,中, 59,|,D1200,後, 74,|,D1000,後, 65,|,T1200,中, 69,+,T1600,後, 62,|,T1800,中, 66,|,D1200,後, 62,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,6,,,,,ショウナンランパダ,,牝,4,,荻野琢真,55,  ,15.4,6,464,+ 6, ,108,3,,D1150,中, 93,|,D1200,後, 78,|,D1000,先, 81,+,D1400,中, 81,|,D1150,先, 83,|,D1000,逃, 83,|,D1000,先, 82,|,D1150,先, 82,|,D1400,先, 69,|,D1400,中, 76,+,D1400,中, 21,|,D1200,中, 78,|,D1200,後, 78,|,D1400,逃, 74,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,7,,,,,ジョディーズロマン,,牝,5,,国分優作,55,  ,24.5,8,444,- 2, ,101,9,,D1400,中, 88,|,D1200,中, 77,+,D1400,中, 82,|,D1400,後, 84,|,D1400,中, 83,+,D1200,中, 84,+,D1600,先,１着,|,D1400,先,１着,|,D1400,先,３着,=,D1400,先,３着,|,D1400,先,１着,|,D1400,中, 82,|,D1700,中, 72,|,D1800,中, 57,|,D1400,後, 71,|,D1400,中, 69,+,D1400,後, 68,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,8,,,,,ハンマークラビア,,牝,4,*,浜中俊,55,  ,19.8,7,476,+ 4, ,102,8,,D1400,後, 80,+,D1400,後, 70,|,D1400,後, 75,+,D1200,後, 84,|,D1400,中, 83,|,D1400,中, 89,|,D1400,先, 72,|,D1400,先, 82,|,D1400,中, 80,|,D1400,中, 82,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,9,,,,,アブニール,,牝,4,*,酒井学,55,  ,15.3,5,436,  0, ,106,5,,D1400,中, 87,|,D1200,先, 86,|,D1200,中, 86,|,D1200,先, 86,|,D1000,後, 81,|,T1200,中, 86,+,T1200,中, 87,|,T1400,先, 89,|,T1200,中, 86,|,D1400,先, 84,|,D1200,先, 90,+,D1200,先, 83,|,D1400,後, 80,|,D1400,先, 79,+,T1400,後, 66,|,T1200,中, 78,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,10,,,,,テイエムゴージャス,,牝,4,,藤田伸二,55,  ,35.4,10,488,- 2, , 99,10,,D1400,逃, 84,|,D1700,後, 70,+,D1800,中, 61,|,D1700,後, 80,|,D1700,後, 75,|,D1400,先, 81,|,D1400,中, 77,|,D1400,中, 71,+,D1800,後, 72,|,D1200,後, 72,|,T2000,後, 62,|,T2000,後, 54,|,D1800,中, 60,|,D1800,先, 53,|,D1400,後, 55,|,D1200,後, 53,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,11,,,,,ハギノソフィア,,牝,5,*,柴田未崎,55,  ,158.8,12,476,  0, , 90,13,,T1200,中, 64,+,T1200,中, 86,|,T1200,中, 76,|,T1200,先, 83,+,T1200,中, 84,|,T1400,逃, 86,+,T1400,中, 80,|,T1200,先, 76,|,T1200,先, 91,|,T1200,先, 88,|,T1200,中, 89,|,T1200,先, 78,|,T1200,中, 76,|,T1200,先, 75,|,T1600,中, 74,|,T1400,先, 79,|,T1800,中, 73,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,12,,,,,テイエムリヴィエラ,,牝,4,*,松山弘平,55,  ,11.1,4,462,+ 4, ,108,3,,D1200,後, 82,|,D1200,後, 91,|,D1200,後, 87,|,D1200,中, 86,|,D1400,後, 86,|,D1150,後, 85,+,T1400,後, 80,|,D1200,中, 85,|,D1200,中, 81,|,D1200,中, 82,|,D1200,中, 74,|,D1200,中, 83,|,D1200,中, 76,|,D1200,中, 75,|,D1400,中, 68,|,D1200,中, 72,+,T1400,先, 72,|,T1200,中, 68,|,T1200,中, 71,|,T1400,先, 75,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,13,,,,,ヒデノヒロイン,,牝,4,,幸英明,55,  ,2.2,1,440,+ 4, ,119,1,,D1400,先, 89,|,D1200,中, 89,|,D1400,先, 84,|,D1700,逃, 84,|,D1200,中, 81,+,D1400,先, 80,|,D1400,先, 84,|,T1800,中, 75,|,T1600,中, 75,|,T1600,中, 77,|,T1800,後, 78,|,T1600,後, 68,|,T1400,後, 78,|,T1400,中, 70,|,D1200,後, 65,|,T1200,中, 75,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,14,,,,,ビアンコカンドーレ,,牝,4,*,和田竜二,55,  ,177.2,13,448,  0, , 91,12,,T1400,逃, 68,|,T1200,後, 85,+,D1200,後, 59,|,T1200,中, 83,|,T1200,後, 78,|,T1200,先, 85,|,T1200,中, 91,+,T1400,中, 78,|,T1200,先, 80,+,T1600,先, 76,|,T1600,逃, 79,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
