1,B,1,,,,,ナムラビジン,,牝,5,*,勝浦正樹,55,  ,19.1,494,+ 6, , 97,+,D1200,後, 80,|,D1200,中, 78,+,D1400,中, 85,|,D1400,中, 82,|,D1800,中, 54,+,D1800,中, 23,+,T1600,先, 79,|,D1400,中, 82,|,D1200,中, 78,|,D1400,中, 83,|,D1600,中, 57,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,アストロフォンテン,,牡,6,,伊藤工真,57,  ,257.5,466,  0, , 83,,D1150,後, 67,+,S2910,後,13着,|,S3000,後,中止,+,S2970,中,５着,|,S2850,後,11着,|,S2850,後,10着,+,D1700,後, 62,|,D1200,後, 76,|,D1400,後,９着,|,D1200,後, 76,|,D1800,後, 39,|,T1800,後, 72,|,D1400,先,１着,|,D1400,中,４着,|,D1400,先,１着,=,D1400,先,３着,|,D1600,先,１着,|,D1800,マ,２着,|,D1400,逃,１着,|,D1400,先,１着,|,D1600,マ,４着,|,D1400,先,１着,|,D1400,先,４着,=,D1400,先,１着,|,S2910,後,13着,+,T2400,後, 56,|,T1400,後, 59,|,D1400,後, 70,|,D1300,後, 69,|,D1800,中, 59,|,T1600,後, 72,|,T1600,後, 75,|,T1400,中, 67,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,B,3,,,,,ウインオーラム,,牡,6,*,木幡初也,54,▲,8.9,506,  0, ,111,,D1150,先, 86,+,D1200,後,８着,|,D1400,先,５着,|,D1150,中, 90,|,D1400,先, 85,|,D1400,先,２着,|,D1200,先, 85,+,D1150,中, 88,|,D1150,中, 91,|,D1400,中, 87,|,D1400,逃,１着,+,D1400,先,１着,|,D1400,逃,１着,+,D1200,先, 71,+,D1200,中, 79,|,D1200,中, 80,|,D1200,先, 81,|,D1400,先, 85,=,T1400,中, 73,|,T1400,中, 78,+,T1400,中, 50,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,4,,,,,ハドソンシチー,,牡,5,,田中博康,57,  ,25.2,450,  0, , 98,,D1150,後, 86,|,D1400,後, 77,+,D1200,後, 83,|,T1200,後, 80,|,T1200,後, 86,|,T1200,中, 87,+,D1400,後, 82,|,D1150,後, 88,+,D1400,中, 75,|,D1400,中, 87,|,T2000,中, 80,|,T2000,先, 79,+,T1400,後, 80,|,T1400,中, 85,|,T1400,先, 79,+,T1400,中, 83,|,T1400,先, 80,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,キネオキャノン,,牡,4,,松若風馬,56,☆,4.8,476,- 4, ,117,,D1150,逃, 87,|,D1200,逃, 92,+,D1200,中, 84,|,D1200,先, 87,|,D1400,先,２着,|,D1000,先, 90,+,D1400,先, 83,|,D1200,先, 77,|,D1200,後, 81,|,D1200,先, 80,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,6,,,,,オリオンザプラズマ,,牡,5,*,吉田隼人,57,  ,22.3,472,- 2, , 99,,D1150,中, 83,+,D1200,後, 81,|,D1150,中, 86,|,D1150,中, 84,|,D1150,中, 79,|,D1200,後, 81,|,D1200,後, 85,|,T1200,後, 80,|,D1400,中, 83,|,D1300,後, 87,+,D1400,中, 88,|,D1200,中, 92,|,D1200,先, 71,|,D1200,中, 89,|,D1200,後, 87,|,D1200,中, 74,|,D1200,中, 86,|,D1200,中, 83,+,D1200,中, 80,|,D1200,先, 80,+,D1400,先, 80,|,D1400,中, 81,|,D1400,中, 74,|,D1800,中, 68,|,D1800,後, 69,|,T1600,後, 57,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,スリーヴェスタ,,牡,4,*,川須栄彦,57,  ,25.3,516,- 2, ,  0,,D1400,逃,１着,|,D1400,逃,１着,|,D1400,先,３着,|,D1400,逃,１着,|,D1400,先,３着,|,D1400,逃,１着,+,D1400,逃,４着,=,D1400,先,６着,|,D1700,中, 45,+,D1800,中, 68,|,D1800,後, 52,|,D1800,後, 48,|,D1800,後, 45,|,T1200,中, 57,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,8,,,,,サンテレーズ,,牝,5,,野中悠太,52,▲,205.8,428,+ 4, , 84,,D1150,後, 74,|,D1800,後, 14,+,D1150,後, 69,+,D1400,先,４着,|,D1400,逃,２着,|,D1400,逃,２着,|,D1400,先,１着,|,D1400,逃,２着,|,D1400,先,１着,|,D1300,逃,１着,|,D1300,先,３着,|,D1300,先,２着,+,D1400,後,６着,|,D1400,先,２着,|,D1400,先,１着,|,D1300,中,２着,|,D1300,先,２着,|,D1300,マ,５着,|,D1200,後, 53,+,T1400,後, 51,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,マーシレス,,牡,4,*,義英真,54,▲,5.3,464,- 2, ,113,,D1400,逃, 89,|,D1200,先, 85,|,D1400,逃, 89,|,T1400,後, 73,+,D1400,後, 68,|,D1200,逃, 80,|,D1200,中, 72,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,10,,,,,ブライティアミル,,牝,5,*,古川吉洋,55,  ,81.9,456,+ 8, , 87,+,T1200,中, 71,+,D1400,先, 78,+,D1150,先, 71,+,D1150,先, 81,|,D1300,中, 58,|,D1200,先, 75,|,D1200,先, 71,|,D1200,逃, 69,|,D1200,逃, 77,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,11,,,,,パッシオーネラヴィ,,牝,4,*,嶋田純次,55,  ,24.8,462,  0, ,106,,D1200,先, 79,|,D1200,先, 85,|,D1200,中, 76,|,D1200,中, 90,|,D1400,中, 79,|,D1150,先, 85,+,D1200,中, 82,+,D1200,中, 88,|,D1200,中, 91,|,D1200,先, 83,|,D1200,先, 80,|,D1200,先, 79,+,T1000,中, 72,|,T1200,先, 74,|,T1400,先, 77,|,T1200,中, 79,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,12,,,,,ダイメイリシャール,,牡,4,*,井上敏樹,54,▲,4.2,498,  0, ,119,,D1200,先, 88,|,D1200,中, 79,|,D1200,先, 87,|,D1200,先, 87,|,D1200,中, 88,+,D1300,中, 77,|,D1200,中, 83,|,D1200,先, 82,|,D1400,先, 68,=,D1300,中, 77,|,D1400,先, 81,|,D1200,後, 61,|,D1200,中, 72,|,D1200,後, 71,|,D1200,中, 73,|,D1150,中, 73,|,D1400,先, 73,|,D1200,先, 73,|,T1400,先, 70,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,クイックスパイダー,,牡,5,*,三津谷隼,54,▲,256.9,476,+ 2, , 91,,D1300,後, 75,|,D1200,後, 76,|,D1400,逃,１着,|,D1400,逃,１着,|,D1400,中,７着,|,D1400,先,６着,|,D1400,先,５着,|,D1400,先,１着,|,D1400,後,６着,|,D1400,後,10着,|,D1400,後,９着,|,D1400,後,８着,|,D1400,後,10着,|,D1400,中,７着,|,D1400,後,12着,|,D1400,中,３着,|,D1400,後,８着,|,D1400,後,３着,|,D1400,先,３着,|,D1400,中,７着,|,D1400,逃,１着,|,D1400,先,３着,|,D1400,後,７着,|,D1700,後,８着,|,D1400,中,３着,|,D1400,先,２着,|,D1400,マ,３着,|,D1400,先,２着,|,D1700,先, 80,|,D1200,後, 86,+,D1400,中,５着,|,D1150,後, 72,|,D1600,後, 75,|,D1300,中, 78,|,D1200,後, 76,=,D1200,後, 76,|,D1300,後, 70,|,D1200,中, 75,|,D1800,後, 62,|,T1600,中, 73,|,D1200,後, 76,|,D1200,後, 78,|,D1400,後, 72,|,D1600,中, 70,|,D1600,中, 76,|,,,,,,,,,,,,,,,
8,,14,,,,,キャメロンロード,,牝,5,,丸田恭介,55,  ,36.2,452,+ 6, ,102,,D1150,中, 88,|,D1200,後, 83,|,D1700,後, 62,+,D1600,後, 75,|,D1700,後, 78,|,D1600,後, 69,+,D1700,中, 81,|,D1700,後, 82,=,T1200,後, 81,|,T1200,後, 81,+,T1200,後, 76,|,D1200,後, 82,|,D1200,後, 82,|,D1200,中, 86,|,T1200,先, 85,|,T1400,後, 80,|,T1200,中, 86,+,T1200,後, 85,|,T1200,中, 83,|,T1400,後, 82,|,T1200,逃, 80,|,T1200,後, 74,+,T1600,先, 50,=,D1400,後, 49,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,ロードメビウス,,牡,4,*,丸山元気,57,  ,4.1,500,+10, ,120,,D1150,中, 91,|,D1150,先, 90,|,D1200,中, 81,|,T1200,中, 80,|,D1200,先, 83,|,D1200,中, 86,=,D1200,中, 81,|,S2970,後,12着,|,S3000,後,11着,+,D1200,中, 79,|,D1000,中, 86,|,D1000,後, 80,|,T1200,後, 79,|,T1000,後, 81,|,T1200,中, 83,|,D1400,中, 74,|,D1200,先, 82,|,D1200,中, 67,|,D1200,先, 80,|,D1200,先, 78,|,D1150,先, 79,|,D1200,中, 76,|,T1400,後, 75,|,T1800,先, 70,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
