1,,1,,,,,コクシブルース,,セ,4,,野中悠太,54,▲, ,  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,リリークライマー,,牡,4,,伴啓太,54,▲, , 89,,D1800,後, 61,|,D1800,後, 61,|,D1700,後, 66,|,D1900,後, 52,+,D1700,後, 70,=,D1700,先, 81,|,D1700,先, 81,|,D1700,後, 67,|,D1700,中, 78,=,D1700,逃, 78,|,T1200,後, 64,|,T1400,後, 62,+,T1400,中, 52,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,ミッキーバルーン,,牡,6,*,杉原誠人,57,  , ,100,,D1800,後, 80,=,D1800,先,５着,+,D1800,中,３着,|,D1800,先,２着,|,D1700,後, 73,+,D2000,逃, 60,|,D1800,中, 75,|,D1800,先, 77,|,D1900,先, 83,+,D1800,後, 79,+,D1700,中, 78,|,D1700,先, 77,+,D2400,中, 78,|,D1700,中, 69,|,D1700,先, 90,|,D1700,先, 82,|,D1700,中, 75,|,D1400,後, 67,+,T2000,中, 64,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,4,,,,,トラヴィス,,牡,4,,藤懸貴志,57,  , ,  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,イノセンテス,,牡,4,*,長岡禎仁,57,  , ,112,,D1700,後, 85,|,D1700,中, 89,|,D1800,先, 83,|,D1700,中, 93,|,D1700,先, 88,|,D1900,マ, 85,|,D1700,中, 86,|,D1700,中, 79,|,D1700,中, 73,|,D1800,逃, 66,|,D1800,先, 68,|,D1700,先, 78,+,D1800,中, 62,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,6,,,,,ミルノワール,,牝,4,*,井上敏樹,52,▲, , 91,,D2400,中, 72,|,D1600,中, 75,|,D1800,中, 77,|,D1600,中,１着,|,D1500,先,１着,|,D1800,中, 71,|,D1800,中, 69,|,T1200,中, 68,|,T1800,中, 66,+,T1600,中, 61,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,B,7,,,,,スマートエクリプス,,牡,4,*,中井裕二,57,  , ,109,,D1400,先,４着,+,D1400,逃, 74,|,D1400,逃, 91,+,D1000,後, 78,|,D1700,後, 50,|,T1400,後, 82,|,T1600,逃, 88,+,D1400,逃, 62,+,T1200,中, 60,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,8,,,,,トウカイチャーム,,牡,7,*,加藤祥太,54,▲, , 94,,D1700,先, 85,=,D1700,中, 80,|,D1000,後, 79,|,D1200,後, 81,|,D1150,後, 81,|,D1150,後, 86,|,D1000,後, 87,|,D1000,先, 90,|,D1000,後, 84,|,D1000,中, 90,|,D1000,後, 88,|,D1200,中, 78,+,D1200,中, 79,|,D1150,中, 83,|,D1150,中, 87,+,D1150,中, 85,|,D1150,先, 92,|,D1000,中, 88,|,D1200,先, 92,|,D1150,先, 90,|,D1150,後, 89,|,D1200,中, 82,+,D1200,先, 80,|,D1150,先, 89,|,D1150,中, 89,|,D1200,中, 89,+,D1200,中, 81,|,D1150,先, 91,|,D1150,先, 88,+,D1200,後, 91,|,D1200,先, 93,+,D1300,中, 78,|,D1300,後, 83,|,D1200,先, 93,+,D1200,先, 86,|,D1600,先, 79,|,D1600,先, 79,+,D1800,中, 70,|,D1800,先, 65,|,D1800,先, 75,|,D1800,先, 73,|,T1800,先, 73,|,T1800,先, 77,|,,,,,,,,,,,,,,,,,
5,B,9,,,,,ジュガンティーヤ,,牡,4,,嶋田純次,57,  , ,  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,10,,,,,アクアマリンブレス,,牡,4,,鮫島克駿,54,▲, ,117,,D1700,先, 85,|,D1800,先, 91,|,D1800,先, 91,|,D1900,中, 80,|,D1900,先, 90,+,D2400,逃, 67,|,D2400,逃, 90,|,D1700,先, 79,|,D2100,先, 88,|,D1700,逃, 84,|,D1800,先, 79,+,D1800,逃, 80,|,D1800,先, 75,|,T2000,中, 75,|,T1800,中, 77,|,T1600,中, 75,|,T1800,中, 55,|,T1800,先, 78,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,11,,,,,エミネントレコード,,牡,4,*,松若風馬,56,☆, ,107,,D1400,先,６着,+,D1200,先, 80,|,D1150,中, 88,|,D1400,逃, 89,|,D1400,先, 89,+,D1400,先, 86,|,D1400,先, 83,+,D1400,中, 74,+,T1600,逃, 64,|,T1400,先, 72,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,12,,,,,ワンダーブライド,,牝,5,*,平野優,55,  , ,  0,+,D1400,先,２着,=,D1400,先,３着,|,D1400,先,１着,|,D1400,先,２着,|,D1400,先,２着,|,D1300,先,２着,|,D1400,中,７着,|,D1400,先,２着,|,D1300,後,８着,|,D1400,先,１着,|,D1400,先,８着,|,D1400,逃,９着,|,D1300,逃,４着,|,D1400,逃,４着,|,D1400,逃,４着,|,D1300,逃,８着,|,D1300,逃,１着,|,D1700,後, 37,|,D1700,逃, 52,|,D1200,中, 68,|,D1800,後, 35,|,D1200,後, 46,|,D1200,後, 55,|,T1600,後, 64,|,T1200,後, 40,|,T1400,後, 58,|,T1400,中, 44,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,レイズオブザサン,,牡,6,*,菅原隆一,57,  , ,100,,D1900,中, 83,|,D1800,中, 72,|,D1700,中, 87,|,D1900,中, 86,=,D1800,後, 86,|,D1800,中, 79,|,D1400,中, 82,|,D1150,後, 82,|,D1150,後, 77,|,D1000,中, 76,+,T1200,中, 82,|,D1200,中, 84,|,D1200,中, 89,|,D1000,中, 86,=,D1000,中, 88,|,D1000,中, 84,+,T1200,後, 83,|,T1200,先, 79,|,T1200,先, 85,|,T1200,中, 79,+,T1000,後, 79,|,T1400,中, 63,|,D1400,逃,１着,|,D1150,後, 63,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,14,,,,,ネオヴァンデロア,,牡,5,*,木幡初也,54,▲, , 95,,D1800,中, 81,|,D2100,中, 59,|,D1800,後, 73,|,D1600,後, 69,|,D2100,中, 47,+,D1700,中, 84,+,D1800,中, 79,|,D1600,後, 74,|,D1800,後, 87,|,D1600,中, 74,|,D1800,後, 77,|,D1700,中, 79,|,D1600,先, 80,|,D1600,中, 77,|,T2000,中, 71,|,T2000,先, 72,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,ロワサーブル,,牡,4,*,花田大昂,57,  , , 95,,D1800,中, 78,|,T2600,後, 55,|,D1800,中, 74,+,D1800,後, 56,+,D1700,先, 79,|,D1700,後, 63,+,D1800,先, 72,|,D1800,後, 70,|,D1800,後, 60,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
