15,01,04,1,中山,1,01,未勝利,7,ダ,1,1200,良,ナンヨーディンプル,牝,3,柴田善臣,54.0,16,01,10,10,0,1.9,11,75.2,"1152",68,0,0,5,7,39.6,422,小笠倫弘,美,0,12101800,00641,01076,201501040601010101,中村徳也,日高大洋牧場,ジャングルポケット,サイレントラヴ,サンデーサイレンス,黒鹿,120317,   99.1,  ,    ,39.9
15,01,04,1,中山,1,01,未勝利,7,ダ,1,1200,良,ジュエルアラモード,牝,3,石橋脩,54.0,16,02,3,3,0,0.6,8,73.9,"1139",81,0,0,5,4,38.4,504,松山将樹,美,130,12101349,01077,01100,201501040601010102,西川礦,下河辺牧場,ダイワメジャー,スパイシークラウン,Tabasco Cat,栗毛,120324,   26.0,  ,    ,42.4
15,01,04,1,中山,1,01,未勝利,7,ダ,1,1200,良,ゴールドエッグ    ,牡,3,木幡初広,56.0,16,03,2,2,0,0.2,3,73.5,"1135",85,0,0,1,1,38.3,460,宗像義忠,美,200,12103557,00629,00420,201501040601010103,鈴木芳夫,松田牧場,マイネルラヴ,コシズエッグ,ポリッシュネイビー,鹿毛,120412,    7.0,  ,    ,41.9
15,01,04,1,中山,1,01,未勝利,7,ダ,1,1200,良,ファインダッシュ  ,牡,3,的場勇人,56.0,16,04,4,4,0,1,2,74.3,"1143",77,0,0,2,2,39,496,的場均,美,75,12100085,01108,01063,201501040601010104,井山登,岩見牧場,ファスリエフ,ファインレディー,マンハッタンカフェ,黒鹿,120515,    6.3,  ,    ,40.5
15,01,04,1,中山,1,01,未勝利,7,ダ,1,1200,良,カイマノア        ,牡,3,北村宏司,56.0,16,05,1,1,0,-0.2,1,73.3,"1133",87,0,0,2,2,38,486,栗田徹,美,500,12105911,01043,01127,201501040601010105,山口功一郎,小林仁,ゴールドアリュール,ロックフォーティ,ロックオブジブラルタル,栗毛,120520,    2.4,  ,    ,42.9
15,01,04,1,中山,1,01,未勝利,7,ダ,1,1200,良,テイア            ,牝,3,内田博幸,54.0,16,06,8,8,0,1.6,12,74.9,"1149",71,0,0,10,10,39,418,尾関知人,美,0,12103681,00422,01103,201501040601010106,ミルファーム,岡田スタツド,マヤノトップガン,ロココスタイル,サンデーサイレンス,鹿毛,120417,  112.3,  ,    ,42.1
15,01,04,1,中山,1,01,未勝利,7,ダ,1,1200,良,ホッカイブラザーズ,牡,3,柴田大知,56.0,16,07,15,15,0,2.6,14,75.9,"1159",61,0,0,5,6,40.3,450,柴田政人,美,0,12100472,01009,01007,201501040601010107,北海牧場,長浜忠,ファルブラヴ,フサイチケリー,サンデーサイレンス,芦毛,120314,  162.0,  ,    ,38.3
15,01,04,1,中山,1,01,未勝利,7,ダ,1,1200,良,ディベルティード  ,牡,3,村田一誠,56.0,16,08,14,14,0,2.4,15,75.7,"1157",63,0,0,13,13,39.4,444,武井亮,美,0,12100783,01031,01147,201501040601010108,武井祥久,前川隆範,アドマイヤムーン,アナスコール,Seeking the Gold,鹿毛,120515,  203.3,  ,    ,42.1
15,01,04,1,中山,1,01,未勝利,7,ダ,1,1200,良,モアニレフア      ,牝,3,杉原誠人,54.0,16,09,11,11,0,2,13,75.3,"1153",67,0,0,13,13,39,426,鹿戸雄一,美,0,12104273,01135,01097,201501040601010109,北村栄治,社台ファーム,ネオユニヴァース,ソヨカゼ2,Monsun,青鹿,120331,  134.4,  ,    ,43.1
15,01,04,1,中山,1,01,未勝利,7,ダ,1,1200,良,マダムヤッコ      ,牝,3,津村明秀,54.0,16,10,13,13,0,2.1,5,75.4,"1154",66,0,0,9,7,39.6,440,武市康男,美,0,12103776,01092,01089,201501040601010110,森保彦,市川牧場,キンシャサノキセキ,コンクラーベ,アンバーシヤダイ,鹿毛,120527,    8.9,  ,    ,40.4
