15,01,04,1,京都,1,01,未勝利・牝,7,ダ,1,1200,重,ディアエナ        ,牝,3,小牧太,54.0,16,01,2,2,0,0.4,2,72.4,"1124",86,0,0,1,1,37.2,510,橋口弘次,栗,200,12104724,00894,00343,201501040801010101,桑畑隆信,ノーザンファーム,スニッツェル,ディアボレッサ,サンデーサイレンス,黒鹿,120207,    4.3,  ,    ,44.6
15,01,04,1,京都,1,01,未勝利・牝,7,ダ,1,1200,重,サスガ            ,牝,3,城戸義政,51.0,16,02,11,11,0,2.1,7,74.1,"1141",69,0,0,3,3,38.6,464,小野幸治,栗,0,12103800,01147,00350,201501040801010102,深見富朗,宇南山牧場,ヴァーミリアン,ヒカルマイハート,フジキセキ,青鹿,120524,   12.6,  ,    ,42.0
15,01,04,1,京都,1,01,未勝利・牝,7,ダ,1,1200,重,ヒミノナデシコ    ,牝,3,菱田裕二,54.0,16,03,12,12,0,2.3,14,74.3,"1143",67,0,0,9,11,38,454,川村禎彦,栗,0,12102044,01144,01003,201501040801010103,佐々木八郎,若林武雄,チチカステナンゴ,ヒミノキセキ,フジキセキ,栗毛,120308,  315.8,  ,    ,45.5
15,01,04,1,京都,1,01,未勝利・牝,7,ダ,1,1200,重,ニシノクラレット  ,牝,3,高倉稜,54.0,16,04,5,5,0,1.4,6,73.4,"1134",76,0,0,13,13,36.5,454,宮本博,栗,50,12102506,01130,01073,201501040801010104,西山茂行,本桐牧場,デビッドジュニア,パープルストック,フレンチデピュティ,栗毛,120429,   11.7,  ,    ,51.1
15,01,04,1,京都,1,01,未勝利・牝,7,ダ,1,1200,重,トラストニーケー  ,牝,3,岩田康誠,54.0,16,05,3,3,0,1.3,4,73.3,"1133",77,0,0,6,5,37.4,488,池江泰寿,栗,130,12100795,05203,01071,201501040801010105,菅波雅巳,松浦牧場,ディープインパクト,デアリングシスター,ファルブラヴ,鹿毛,120202,    5.4,  ,    ,46.0
15,01,04,1,京都,1,01,未勝利・牝,7,ダ,1,1200,重,サンマルメジャール,牝,3,和田竜二,54.0,16,06,6,6,0,1.4,5,73.4,"1134",76,0,0,2,2,38.1,450,山内研二,栗,0,12105194,01018,00388,201501040801010106,相馬勇,木戸口牧場,カネヒキリ,マサノメジャー,シンボリクリスエス,鹿毛,120206,   10.1,  ,    ,42.7
15,01,04,1,京都,1,01,未勝利・牝,7,ダ,1,1200,重,アグネスファイン  ,牝,3,小林徹弥,54.0,16,07,10,10,0,2.1,8,74.1,"1141",69,0,0,3,4,38.5,438,森秀行,栗,0,12105970,00722,00427,201501040801010107,渡辺公美子,高松牧場,マンハッタンカフェ,アグネスフィーバー,Vindication,青鹿,120310,   19.3,  ,    ,42.5
15,01,04,1,京都,1,01,未勝利・牝,7,ダ,1,1200,重,ムイビエン        ,牝,3,竹之下智,54.0,16,08,14,14,0,2.4,15,74.4,"1144",66,0,0,12,11,37.9,476,木原一良,栗,0,12100182,01036,01033,201501040801010108,協和牧場,協和牧場,シンボリクリスエス,ジーク,ダンスインザダーク,鹿毛,120407,  322.6,  ,    ,46.3
15,01,04,1,京都,1,01,未勝利・牝,7,ダ,1,1200,重,フェイフェイ      ,牝,3,松若風馬,52.0,16,09,13,13,0,2.3,1,74.3,"1143",67,0,0,8,8,38.1,458,牧浦充徳,栗,0,12105973,01154,01113,201501040801010109,三宅勝俊,高松牧場,プリサイスエンド,ジョウノモンブラン,サンデーサイレンス,青毛,120528,    4.1,  ,    ,45.0
15,01,04,1,京都,1,01,未勝利・牝,7,ダ,1,1200,重,ウイングタイガー  ,牝,3,幸英明,54.0,16,10,8,8,0,1.9,10,73.9,"1139",71,0,0,9,8,37.6,442,目野哲也,栗,0,12105197,00732,00387,201501040801010110,ミキハウスHKサービ,杵臼斉藤牧場,キンシャサノキセキ,サンキンレター,ホワイトマズル,鹿毛,120420,   49.7,  ,    ,46.5
15,01,04,1,京都,1,01,未勝利・牝,7,ダ,1,1200,重,デンコウコハク    ,牝,3,国分恭介,54.0,16,11,4,4,0,1.3,9,73.3,"1133",77,0,0,9,8,37,446,武田博,栗,75,12105036,01124,00224,201501040801010111,田中康弘,中脇一幸,メイショウボーラー,ツリー,ゴールデンフェザント,栗毛,120410,   39.3,  ,    ,48.1
15,01,04,1,京都,1,01,未勝利・牝,7,ダ,1,1200,重,テイエムヤマウサギ,牝,3,太宰啓介,54.0,16,12,9,9,0,2,13,74,"1140",70,0,0,16,15,36.6,422,山内研二,栗,0,12101818,01037,00388,201501040801010112,竹園正繼,テイエム牧場日高支,サムライハート,テイエムアゲシオ,フォーティナイナー,鹿毛,120321,  265.2,  ,    ,52.2
15,01,04,1,京都,1,01,未勝利・牝,7,ダ,1,1200,重,ディルフィン      ,牝,3,松山弘平,54.0,16,13,15,15,0,2.6,11,74.6,"1146",64,0,0,13,13,37.7,428,鈴木孝志,栗,0,12100977,01126,01111,201501040801010113,山口敦広,正和山本牧場,ゴールドアリュール,シェーラザード,Sadler's Wells,栗毛,120421,  101.2,  ,    ,47.9
15,01,04,1,京都,1,01,未勝利・牝,7,ダ,1,1200,重,イノチクレナイ    ,牝,3,義英真,51.0,16,14,7,7,0,1.4,12,73.4,"1134",76,0,0,5,5,37.6,418,崎山博樹,栗,0,12103345,01155,00365,201501040801010114,小林祐介,西村和夫,フォーティナイナーズサン,マイティーボタン,タイキシャトル,栗毛,120305,  140.1,  ,    ,45.2
15,01,04,1,京都,1,01,未勝利・牝,7,ダ,1,1200,重,タキオンレディー  ,牝,3,小崎綾也,52.0,16,15,1,1,0,-0.4,3,72,"1120",90,0,0,7,7,36,450,柴田光陽,栗,500,12105607,01152,00400,201501040801010115,宮内牧場,宮内牧場,クロフネ,キョウエイタキオン,アグネスタキオン,栗毛,120302,    4.9,  ,    ,50.0
