15,01,31,1,東京,1,01,未勝利・牝,7,ダ,1,1400,不,リンガスヴィグラス,牝,3,内田博幸,54.0,16,01,3,3,0,0.4,3,86,"1260",81,0,0,5,3,37.5,454,高橋祥泰,美,130,12103592,00422,00359,201501310501010101,伊藤巖,三木田牧場,サウスヴィグラス,リンガスローレル,サクラローレル,鹿毛,120215,    5.1,  ,    ,47.0
15,01,31,1,東京,1,01,未勝利・牝,7,ダ,1,1400,不,テヅクリ          ,牝,3,武士沢友,54.0,16,02,14,14,0,3.1,16,88.7,"1287",54,0,0,11,10,39.6,440,佐藤吉勝,美,0,12106146,01029,01035,201501310501010102,江川伸夫,川上牧場,プリサイスエンド,トーヨートーヤコ,サンデーサイレンス,栗毛,120221,  203.5,  ,    ,43.0
15,01,31,1,東京,1,01,未勝利・牝,7,ダ,1,1400,不,ボンボンキャスト  ,牝,3,北村宏司,54.0,16,03,6,6,0,0.9,1,86.5,"1265",76,0,0,1,1,38.4,482,大竹正博,美,0,12106035,01043,01102,201501310501010103,山科統,バンダム牧場,ゼンノロブロイ,リターンキャスト,ノーザンテースト,黒鹿,120402,    3.5,  ,    ,43.9
15,01,31,1,東京,1,01,未勝利・牝,7,ダ,1,1400,不,パールヴァティー  ,牝,3,後藤浩輝,54.0,16,04,8,8,0,1.2,5,86.8,"1268",73,0,0,6,6,38.1,448,伊藤大士,美,0,12102371,00711,01109,201501310501010104,チャンピオンズファ,田上稔,タイキシャトル,アルアメント,Sadler's Wells,黒鹿,120422,    8.5,  ,    ,45.9
15,01,31,1,東京,1,01,未勝利・牝,7,ダ,1,1400,不,リベルタンゴ      ,牝,3,横山典弘,54.0,16,05,1,1,0,-0.2,4,85.6,"1256",85,0,0,2,2,37.3,500,菊沢隆徳,美,500,12104165,00660,01115,201501310501010105,社台レースホース,社台ファーム,Smart Strike,オジャグワ,Pure Prize,栗毛,120214,    7.5,  ,    ,47.1
15,01,31,1,東京,1,01,未勝利・牝,7,ダ,1,1400,不,スールキートス    ,牝,3,木幡初也,51.0,16,06,2,2,0,0.2,2,85.8,"1258",83,0,0,8,10,36.7,486,矢野英一,美,200,12105471,01153,01108,201501310501010106,日進牧場,日進牧場,キングヘイロー,プライムウィッシュ,シンボリクリスエス,黒鹿,120325,    4.9,  ,    ,50.3
15,01,31,1,東京,1,01,未勝利・牝,7,ダ,1,1400,不,ブレッザバラーレ  ,牝,3,柴山雄一,54.0,16,07,16,16,0,4.2,11,89.8,"1298",43,0,0,16,16,39.6,428,田島俊明,美,0,12105371,05243,01112,201501310501010107,森岡幸人,谷口牧場,シニスターミニスター,マイネナデシコ,サツカーボーイ,栗毛,120402,   99.2,  ,    ,45.1
15,01,31,1,東京,1,01,未勝利・牝,7,ダ,1,1400,不,ヌーベルバーグパリ,牝,3,吉田豊,54.0,16,08,9,9,0,1.3,9,86.9,"1269",72,0,0,3,3,38.4,488,本間忍,美,0,12105367,00733,01056,201501310501010108,大塚亮一,谷口牧場,スタチューオブリバティ,オカノスズラン,カーネギー,黒鹿,120406,   30.1,  ,    ,44.7
15,01,31,1,東京,1,01,未勝利・牝,7,ダ,1,1400,不,フロイラインシチー,牝,3,田中勝春,54.0,16,09,10,10,0,2,10,87.6,"1276",65,0,0,14,14,37.8,448,上原博之,美,0,12103282,00684,00423,201501310501010109,友駿ホースクラブ,飛野牧場,フレンチデピュティ,ゴールドプライシズライジング,Touch Gold,鹿毛,120411,   58.0,  ,    ,48.8
15,01,31,1,東京,1,01,未勝利・牝,7,ダ,1,1400,不,ロイヤルアスカ    ,牝,3,大野拓弥,54.0,16,10,11,11,0,2.1,15,87.7,"1277",64,0,0,11,10,38.5,426,新開幸一,美,0,12105861,01096,01116,201501310501010110,高昭牧場,高昭牧場,メイショウボーラー,タカノバレリーナ,オジジアン,栗毛,120224,  165.5,  ,    ,45.8
15,01,31,1,東京,1,01,未勝利・牝,7,ダ,1,1400,不,ハニーファンタジー,牝,3,石川裕紀,51.0,16,11,13,13,0,3.1,13,88.7,"1287",54,0,0,6,7,39.9,426,相沢郁,美,0,12101932,01150,01020,201501310501010111,星野壽市,前野牧場,キングカメハメハ,シャンディガフ,シンボリクリスエス,黒鹿,120319,  108.3,  ,    ,41.7
15,01,31,1,東京,1,01,未勝利・牝,7,ダ,1,1400,不,ドリームメモリー  ,牝,3,田辺裕信,54.0,16,12,7,7,0,0.9,8,86.5,"1265",76,0,0,8,7,37.7,454,岩戸孝樹,美,0,12102005,01075,01051,201501310501010112,田頭勇貴,門別牧場,ヴァーミリアン,シズノサンデー,ラシアンボンド,鹿毛,120501,   18.2,  ,    ,47.1
15,01,31,1,東京,1,01,未勝利・牝,7,ダ,1,1400,不,シルフ            ,牝,3,蛯名正義,54.0,16,13,4,4,0,0.4,6,86,"1260",81,0,0,13,13,36.3,476,栗田徹,美,75,12102170,00663,01127,201501310501010113,ノースヒルズ,ノースヒルズ,プリサイスエンド,オナーリーブ,ダンスインザダーク,黒鹿,120206,   10.3,  ,    ,52.7
