2015041803010311,1520,ラジオＨ1000,,1,0,1150,16,43,5.16,,,,12,15,11,6,9,10,0,0,0,0,0,691,1640,0,620,440,1370,0,6,8,4170,0,0,0,12,15,11020,0,0,0,12,15,3540,11,12,16190,11,15,11530,0,0,0,0,0,0,12,15,20540,0,0,0,11,12,15,253830,0,0,0,0,12,15,11,1225680,0,0,0,0,ナリタモード,牝,4,  ,藤懸貴志,藤沢則雄,ナリタセンチュリー,,ブライアンズタイム,,,,16.4,9,0,0,7,7,差,,,,,ウインヴォイジャー,牡,4,  ,丹内祐次,清水英克,タイキシャトル,,"El Prado                            ",,,,10.3,5,0,0,3,3,先,,,,,アドマイヤシャドウ,牡,6,  ,川須栄彦,中尾秀正,アドマイヤジャパン,,ヘクタープロテクター,,,,74.2,15,0,0,8,8,差,,,,,0,0,0,9.4,11.0,11.2,12.2,12.5,12.8,,,,,,,,,,,,,,,1,
2015041803010312,1601,医王寺特500,,0,0,1200,16,23,5.59,,,,11,10,6,14,12,4,0,0,0,0,0,696,1020,0,250,180,310,0,5,6,2210,0,0,0,10,11,2430,0,0,0,10,11,810,6,11,1370,6,10,940,0,0,0,0,0,0,11,10,5630,0,0,0,6,10,11,6930,0,0,0,0,11,10,6,43850,0,0,0,0,カシノワルツ,牝,5,  ,二本柳壮,二本柳俊,ローエングリン,,ダンスインザダーク,,,,10.2,5,0,0,8,9,差,,,,,スリーカーニバル,牝,5,  ,古川吉洋,南井克巳,マンハッタンカフェ,,"Kingmambo                           ",,,,4.4,2,0,0,4,3,先,,,,,ミッキーマンデー,牡,5,  ,熊沢重文,中村均,スズカフェニックス,,ミルジヨージ,,,,10.9,6,0,0,13,11,追,,,,,0,0,0,12.2,10.9,11.2,11.7,11.4,12.2,,,,,,,,,,,,,,,1,A
2015041806030701,1005,未勝利・牝,,1,0,1800,15,7,10.87,,,,15,11,5,12,14,9,0,0,0,0,0,1159,450,0,120,110,180,0,6,8,310,0,0,0,11,15,380,0,0,0,11,15,160,5,15,500,5,11,350,0,0,0,0,0,0,15,11,1000,0,0,0,5,11,15,950,0,0,0,0,15,11,5,5230,0,0,0,0,モアアピール,牝,3,  ,吉田豊,尾関知人,クロフネ,,スペシャルウィーク,,,,4.5,2,2,2,2,2,先,,,,,ナナイロボタン,牝,3,  ,田辺裕信,黒岩陽一,ネオユニヴァース,,クロフネ,,,,1.8,1,9,8,5,3,先,,,,,ペンタプリズム,牝,3,  ,三浦皇成,高柳瑞樹,メイショウサムソン,,アグネスタキオン,,,,6.9,3,10,10,9,9,差,,,,,0,0,0,12.7,11.3,12.3,12.8,13.0,13.5,13.4,13.3,13.6,,,,,,,,,,,,1,
2015041806030702,1035,未勝利,,1,0,1200,16,7,9.69,,,,3,11,4,13,15,2,0,0,0,0,0,740,490,0,160,120,520,0,2,6,440,0,0,0,3,11,550,0,0,0,3,11,270,3,4,1690,4,11,880,0,0,0,0,0,0,3,11,1220,0,0,0,3,4,11,4650,0,0,0,0,3,11,4,20410,0,0,0,0,マインドブロウ,牡,3,  ,内田博幸,的場均,ファルブラヴ,,タイキシャトル,,,,4.9,3,0,0,1,1,逃,,,,,セイウンアワード,牡,3,  ,田辺裕信,杉浦宏昭,キングヘイロー,,ヴィクトリースピーチ,,,,2.1,1,0,0,2,2,先,,,,,ツンデレーション,牡,3,  ,石川裕紀,中舘英二,ブラックタイド,,キンググローリアス,,,,32.8,8,0,0,2,2,先,,,,,0,0,0,12.3,11.4,12.1,12.1,12.4,13.7,,,,,,,,,,,,,,,1,
2015041806030703,1105,未勝利,,1,0,1800,16,7,14.09,,,,11,2,5,13,7,1,0,0,0,0,0,1151,130,0,110,170,140,0,1,6,420,0,0,0,2,11,480,0,0,0,2,11,270,5,11,220,2,5,390,0,0,0,0,0,0,11,2,660,0,0,0,2,5,11,660,0,0,0,0,11,2,5,1860,0,0,0,0,オケアノス,牡,3,  ,蛯名正義,南田美知,プリサイスエンド,,キャプテンスティーヴ,,,,1.3,1,5,5,2,2,先,,,,,ブルールーク,牡,3,  ,柴山雄一,牧浦充徳,サムライハート,,キングカメハメハ,,,,8.0,2,1,1,1,1,逃,,,,,ロマンホープ,牡,3,  ,柴田善臣,石毛善彦,ブライアンズタイム,,"Fusaichi Pegasus                    ",,,,9.0,4,15,15,9,6,差,,,,,0,0,0,12.6,11.4,12.6,13.3,13.3,12.9,12.7,12.7,13.6,,,,,,,,,,,,1,
2015041806030704,1135,未勝利,,1,0,1200,16,7,10.12,,,,12,9,1,16,14,11,0,0,0,0,0,729,460,0,150,110,210,0,5,6,250,0,0,0,9,12,470,0,0,0,9,12,240,1,12,1090,1,9,420,0,0,0,0,0,0,12,9,1140,0,0,0,1,9,12,1790,0,0,0,0,12,9,1,10370,0,0,0,0,イアペトス,牡,3,  ,内田博幸,武市康男,フォーティナイナーズサン,,ブライアンズタイム,,,,4.6,2,0,0,3,2,先,,,,,セイウンオセアン,牡,3,  ,田辺裕信,水野貴広,キンシャサノキセキ,,"Nashwan                             ",,,,1.9,1,0,0,4,4,先,,,,,パラダイスガーデン,牝,3,  ,柴田大知,栗田博憲,"Closing Argument                    ",,"Chineur                             ",,,,15.7,5,0,0,6,7,差,,,,,0,0,0,12.3,11.0,11.8,12.5,12.4,12.9,,,,,,,,,,,,,,,1,
2015041806030705,1225,未勝利,,0,0,2000,17,7,9.04,,,,11,4,15,10,2,8,0,0,0,0,0,1202,230,0,140,330,1080,0,2,6,1670,0,0,0,4,11,1710,0,0,0,4,11,710,11,15,2150,4,15,9290,0,0,0,0,0,0,11,4,2470,0,0,0,4,11,15,21080,0,0,0,0,11,4,15,65370,0,0,0,0,ヴァンガードシチー,牡,3,  ,内田博幸,古賀慎明,シンボリクリスエス,,スペシャルウィーク,,,,2.3,1,1,1,1,1,逃,,,,,ビーハグ,牡,3,  ,石橋脩,堀宣行,ゼンノロブロイ,,クロフネ,,,,13.2,4,13,13,11,10,差,,,,,マイネルインプレス,牡,3,  ,柴田大知,清水英克,ステイゴールド,,クリスタルグリツターズ,,,,70.9,11,2,2,3,2,先,,,,,0,0,0,12.3,10.6,12.1,12.1,12.7,12.4,12.2,11.9,11.9,12.0,,,,,,,,,,,1,B
2015041806030706,1255,500万下*,,0,0,1600,12,23,12.70,,,,5,12,7,4,10,6,0,0,0,0,0,943,1000,0,170,220,110,0,5,8,4200,0,0,0,5,12,4380,0,0,0,5,12,1150,5,7,300,7,12,390,0,0,0,0,0,0,5,12,11320,0,0,0,5,7,12,1690,0,0,0,0,5,12,7,22710,0,0,0,0,ストリートキャップ,牡,3,  ,柴山雄一,斎藤誠,ゴールドアリュール,,オグリキャップ,,,,10.0,4,0,4,5,3,先,,,,,トーホウハニー,牝,3,  ,蛯名正義,田中清隆,ステイゴールド,,"Meadowlake                          ",,,,14.7,5,0,7,7,6,差,,,,,レッドオルバース,牡,3,  ,三浦皇成,国枝栄,ダイワメジャー,,エアジハード,,,,1.6,1,0,9,9,9,追,,,,,0,0,0,12.5,11.1,11.7,11.5,12.2,11.8,11.7,11.8,,,,,,,,,,,,,1,B
2015041806030707,1325,500万下・牝,,1,0,1800,12,23,9.83,,,,6,8,7,9,1,12,0,0,0,0,0,1133,260,0,130,120,250,0,5,6,380,0,0,0,6,8,460,0,0,0,6,8,220,6,7,980,7,8,610,0,0,0,0,0,0,6,8,720,0,0,0,6,7,8,1840,0,0,0,0,6,8,7,6110,0,0,0,0,マルシアーノ,牝,5,  ,内田博幸,堀宣行,フジキセキ,,"Pleasant Colony                     ",,,,2.6,1,4,4,2,3,先,,,,,フレンドスイート,牝,4,  ,柴田善臣,南田美知,バゴ,,サンデーサイレンス,,,,2.9,2,2,3,2,2,先,,,,,ラフェットデメール,牝,4,  ,江田照男,矢野英一,ブライアンズタイム,,キングカメハメハ,,,,21.5,6,2,2,1,1,逃,,,,,0,0,0,12.6,11.5,12.7,13.1,13.0,12.9,12.3,12.3,12.9,,,,,,,,,,,,1,
2015041806030708,1355,500万下,,1,0,1200,15,23,7.79,,,,4,15,8,7,9,3,0,0,0,0,0,726,290,0,130,170,140,0,3,8,850,0,0,0,4,15,1080,0,0,0,4,15,370,4,8,220,8,15,480,0,0,0,0,0,0,4,15,1770,0,0,0,4,8,15,1330,0,0,0,0,4,15,8,7220,0,0,0,0,ウエスタンソーレ,牡,5,  ,柴田善臣,柴田政人,クロフネ,,エルコンドルパサー,,,,2.9,1,0,0,1,1,逃,,,,,ダイメイリシャール,牡,4,  ,江田照男,本間忍,フサイチリシャール,,カコイーシーズ,,,,5.6,3,0,0,2,2,先,,,,,ケルシャンス,牝,4,  ,横山典弘,加藤征弘,"Dubawi                              ",,"Monsun                              ",,,,3.7,2,0,0,4,4,先,,,,,0,0,0,12.3,11.4,11.7,11.9,12.3,13.0,,,,,,,,,,,,,,,1,
2015041806030709,1425,山藤賞500*,,0,0,2000,8,23,8.67,,,,4,3,6,1,7,8,0,0,0,0,0,1197,340,0,140,180,400,0,0,0,0,0,0,0,3,4,960,0,0,0,3,4,380,4,6,1220,3,6,1560,0,0,0,0,0,0,4,3,1850,0,0,0,3,4,6,5450,0,0,0,0,4,3,6,25650,0,0,0,0,ミュゼゴースト,牡,3,  ,柴田善臣,大江原哲,バゴ,,リアルシヤダイ,,,,3.4,2,6,6,7,3,マ,,,,,キングカラカウア,牡,3,  ,柴山雄一,加藤征弘,キングカメハメハ,,ダンスインザダーク,,,,4.9,3,2,2,2,2,先,,,,,ディアコンチェルト,牡,3,  ,大野拓弥,高木登,サムライハート,,ソウルオブザマター,,,,19.2,7,7,7,7,7,追,,,,,0,0,0,12.4,11.0,12.0,12.2,12.8,12.5,11.7,11.8,11.8,11.5,,,,,,,,,,,1,B
2015041806030710,1501,下総Ｓ1600,,1,0,1800,13,67,7.47,,,,9,12,10,6,13,8,0,0,0,0,0,1125,420,0,150,140,210,0,6,8,630,0,0,0,9,12,750,0,0,0,9,12,320,9,10,610,10,12,470,0,0,0,0,0,0,9,12,1630,0,0,0,9,10,12,1520,0,0,0,0,9,12,10,7430,0,0,0,0,バンズーム,牡,4,  ,田辺裕信,久保田貴,シンボリクリスエス,,サンデーサイレンス,,,,4.2,2,8,8,9,5,差,,,,,キープインタッチ,牡,5,  ,三浦皇成,古賀慎明,トワイニング,,サンデーサイレンス,,,,3.5,1,11,11,9,9,追,,,,,ショウナンアポロン,牡,5,  ,柴田善臣,古賀史生,アドマイヤマックス,,アフリート,,,,6.9,4,1,1,1,1,逃,,,,,0,0,0,12.3,11.2,12.7,12.6,12.4,12.9,12.3,12.5,13.6,,,,,,,,,,,,1,
