2015041903010411,1520,奥の細道1000,,0,0,2600,16,43,5.20,,,,5,8,1,16,11,9,0,0,0,0,0,1583,920,0,270,200,210,0,3,4,3120,0,0,0,5,8,2970,0,0,0,5,8,1070,1,5,1080,1,8,800,0,0,0,0,0,0,5,8,6510,0,0,0,1,5,8,5570,0,0,0,0,5,8,1,37750,0,0,0,0,カノン,牝,5,  ,松田大作,崎山博樹,フォーティナイナーズサン,,メジロテイターン,,,,9.2,6,10,11,9,6,差,,,,,メイショウブシン,牡,5,  ,丸田恭介,沖芳夫,メイショウサムソン,,"Wild Again                          ",,,,5.7,2,14,13,13,10,差,,,,,ラルプデュエズ,牡,5,  ,熊沢重文,大久保龍,チチカステナンゴ,,サンデーサイレンス,,,,6.0,3,8,8,8,8,差,,,,,0,0,0,12.9,11.3,12.0,12.6,12.3,12.2,13.0,12.4,11.9,11.6,12.0,12.0,12.1,,,,,,,,1,A
2015041903010412,1601,浄土平特500,,0,0,2000,16,23,6.34,,,,5,9,8,6,1,10,0,0,0,0,0,1207,2490,0,740,290,390,0,3,5,1500,0,0,0,5,9,9650,0,0,0,5,9,2460,5,8,4570,8,9,1650,0,0,0,0,0,0,5,9,22730,0,0,0,5,8,9,39190,0,0,0,0,5,9,8,258120,0,0,0,0,マイネルヴェルス,牡,4,  ,丹内祐次,鹿戸雄一,コンデュイット,,ブライアンズタイム,,,,24.9,10,6,4,4,4,先,,,,,リノリオ,牡,4,  ,丸田恭介,西園正都,ダンスインザダーク,,ジェイドロバリー,,,,7.3,3,12,12,13,12,追,,,,,ショウナンアトラス,牡,4,  ,古川吉洋,梅田智之,ディープインパクト,,"Distant Relative                    ",,,,11.4,7,7,7,4,4,先,,,,,0,0,0,12.4,11.3,11.8,12.8,12.4,12.4,11.7,11.6,11.8,12.5,,,,,,,,,,,1,A
2015041906030801,1005,未勝利・牝,,1,0,1200,16,7,8.09,,,,16,14,8,15,1,4,0,0,0,0,0,725,1230,0,420,510,310,0,7,8,3310,0,0,0,14,16,7120,0,0,0,14,16,1390,8,16,1920,8,14,2520,0,0,0,0,0,0,16,14,14030,0,0,0,8,14,16,22740,0,0,0,0,16,14,8,144960,0,0,0,0,センコウノマイヒメ,牝,3,  ,大野拓弥,杉浦宏昭,スタチューオブリバティ,,スキャン,,,,12.3,6,0,0,2,2,先,,,,,プラセンタ,牝,3,  ,江田照男,南田美知,パイロ,,ウイニングチケット,,,,16.4,7,0,0,5,5,差,,,,,タイセイゴッホ,牝,3,  ,戸崎圭太,菊川正達,マツリダゴッホ,,オジジアン,,,,9.7,5,0,0,5,5,差,,,,,0,0,0,11.8,10.8,11.5,12.3,12.4,13.7,,,,,,,,,,,,,,,1,
2015041906030802,1035,未勝利,,1,0,1800,16,7,10.91,,,,9,4,1,15,14,13,0,0,0,0,0,1155,390,0,120,110,280,0,2,5,190,0,0,0,4,9,280,0,0,0,4,9,160,1,9,870,1,4,550,0,0,0,0,0,0,9,4,790,0,0,0,1,4,9,1090,0,0,0,0,9,4,1,5180,0,0,0,0,サウンドジャンゴ,牡,3,  ,福永祐一,和田正道,"Desert Party                        ",,"Salt Lake                           ",,,,3.9,2,2,3,4,3,先,,,,,ヤマチョウタンゴ,牡,3,  ,蛯名正義,相沢郁,バゴ,,アドマイヤベガ,,,,1.8,1,7,6,2,2,先,,,,,デルマサンダユウ,牡,3,  ,武豊,堀井雅広,フレンチデピュティ,,アグネスタキオン,,,,20.0,6,16,16,15,12,追,,,,,0,0,0,12.8,11.6,13.2,13.2,12.8,12.3,12.6,13.1,13.9,,,,,,,,,,,,1,
2015041906030803,1105,未勝利,,1,0,1200,16,7,8.82,,,,11,13,7,6,4,14,0,0,0,0,0,723,660,0,190,140,140,0,6,7,480,0,0,0,11,13,900,0,0,0,11,13,320,7,11,480,7,13,280,0,0,0,0,0,0,11,13,2240,0,0,0,7,11,13,1220,0,0,0,0,11,13,7,8930,0,0,0,0,アイリーグレイ,牝,3,  ,岩田康誠,牧光二,クロフネ,,トニービン,,,,6.6,4,0,0,2,2,先,,,,,トウショウデュエル,牡,3,  ,戸崎圭太,杉浦宏昭,ローエングリン,,ダイタクヘリオス,,,,2.4,1,0,0,6,5,差,,,,,グリーングリーン,牡,3,  ,江田照男,大江原哲,スニッツェル,,マンハッタンカフェ,,,,4.3,2,0,0,4,3,先,,,,,0,0,0,12.1,10.6,11.4,12.2,12.6,13.4,,,,,,,,,,,,,,,1,
2015041906030804,1135,未勝利,,0,0,2200,18,7,10.83,,,,9,18,14,6,3,1,0,0,0,0,0,1350,290,0,110,110,160,0,5,8,320,0,0,0,9,18,310,0,0,0,9,18,160,9,14,340,14,18,350,0,0,0,0,0,0,9,18,740,0,0,0,9,14,18,750,0,0,0,0,9,18,14,2860,0,0,0,0,スプレンデレ,牡,3,  ,福永祐一,戸田博文,ステイゴールド,,"Carson City                         ",,,,2.9,2,9,9,11,9,差,,,,,アンギアーリ,牡,3,  ,ルメール,堀宣行,ゼンノロブロイ,,"Mtoto                               ",,,,1.9,1,7,8,8,9,差,,,,,マイネルフレッチャ,牡,3,  ,柴田大知,池上昌弘,ステイゴールド,,マイネルラヴ,,,,13.9,4,16,17,1,2,マ,,,,,0,0,0,12.6,11.4,12.5,12.8,12.9,12.9,12.9,11.7,11.5,11.8,12.0,,,,,,,,,,1,B
2015041906030805,1225,500万下,,1,0,1800,9,23,10.47,,,,5,8,7,9,2,4,0,0,0,0,0,1139,230,0,130,190,1100,0,5,8,250,0,0,0,5,8,590,0,0,0,5,8,320,5,7,2360,7,8,3540,0,0,0,0,0,0,5,8,880,0,0,0,5,7,8,8190,0,0,0,0,5,8,7,24750,0,0,0,0,サヴァティアーノ,セ,4,  ,柴山雄一,萩原清,スペシャルウィーク,,キャプテンスティーヴ,,,,2.3,1,2,2,2,2,先,,,,,シェーンメーア,牡,5,  ,田中勝春,藤沢和雄,"Arch                                ",,"Maria's Mon                         ",,,,5.6,4,1,1,1,1,逃,,,,,トゥールモンド,セ,5,  ,井上敏樹,尾形充弘,"Muhtathir                           ",,"Intikhab                            ",,,,67.5,9,5,5,6,3,先,,,,,0,0,0,13.1,11.6,12.7,13.0,12.8,13.1,12.3,12.3,13.0,,,,,,,,,,,,1,
2015041906030806,1255,500万下,,1,0,1200,15,23,11.99,,,,3,6,8,14,2,1,0,0,0,0,0,715,3830,0,410,130,110,0,2,4,3420,0,0,0,3,6,5920,0,0,0,3,6,1150,3,8,870,6,8,180,0,0,0,0,0,0,3,6,16380,0,0,0,3,6,8,1840,0,0,0,0,3,6,8,32930,0,0,0,0,セクシーボーイ,牡,4,  ,田辺裕信,伊藤圭三,スマートボーイ,,"Riverman                            ",,,,38.3,8,0,0,13,12,追,,,,,サクラエルカミーノ,牡,4,  ,戸崎圭太,尾関知人,サウスヴィグラス,,クロフネ,,,,4.7,2,0,0,2,2,先,,,,,ノッキングオン,牡,5,  ,福永祐一,高柳瑞樹,ジャイアントレッカー,,ブライアンズタイム,,,,1.6,1,0,0,2,3,先,,,,,0,0,0,12.0,10.7,11.2,12.0,12.3,13.3,,,,,,,,,,,,,,,1,
2015041906030807,1325,500万下*,,1,0,1800,16,23,6.25,,,,4,14,3,15,16,6,0,0,0,0,0,1137,370,0,170,530,800,0,2,7,4640,0,0,0,4,14,5070,0,0,0,4,14,1400,3,4,1810,3,14,7640,0,0,0,0,0,0,4,14,8450,0,0,0,3,4,14,50880,0,0,0,0,4,14,3,251750,0,0,0,0,アポロケンタッキー,牡,3,  ,和田竜二,山内研二,"Langfuhr                            ",,"Gone West                           ",,,,3.7,1,7,7,5,4,先,,,,,パワーポケット,牡,3,  ,浜中俊,二ノ宮敬,エンパイアメーカー,,タマモクロス,,,,20.9,8,1,1,1,1,逃,,,,,ニットウスバル,牡,3,  ,柴田善臣,高橋文雅,フォーティナイナーズサン,,エイシンサンディ,,,,27.4,9,4,4,5,2,先,,,,,0,0,0,12.5,11.3,12.7,12.8,12.7,12.4,12.6,12.8,13.9,,,,,,,,,,,,1,
2015041906030808,1355,袖ケ浦特1000,,0,0,1200,14,43,9.91,,,,4,10,6,2,3,12,0,0,0,0,0,682,210,0,120,630,160,0,3,6,2130,0,0,0,4,10,4200,0,0,0,4,10,1350,4,6,270,6,10,2010,0,0,0,0,0,0,4,10,5280,0,0,0,4,6,10,4970,0,0,0,0,4,10,6,28420,0,0,0,0,ファントムロード,牡,7,  ,ルメール,堀宣行,フジキセキ,,パークリージエント,,,,2.1,1,0,0,3,3,先,,,,,アブマーシュ,牝,6,  ,戸崎圭太,菊沢隆徳,ディクタット,,"Diesis                              ",,,,39.4,7,0,0,4,3,先,,,,,モンマックス,牡,5,  ,蛯名正義,和田正道,サクラバクシンオー,,トニービン,,,,4.6,2,0,0,5,5,差,,,,,0,0,0,12.1,10.8,11.1,11.5,11.5,11.2,,,,,,,,,,,,,,,1,B
